epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3998.13,0.82876,0.53205,0.94621,0.95995,0.96436,0.97526,0.80317,0.70361,0.37651,0.89004,0.0043075,0.0043075,0.0043075
117,4032.01,0.81769,0.52121,0.93978,0.95514,0.9668,0.97508,0.80449,0.70217,0.3767,0.89055,0.004258,0.004258,0.004258
118,4065.81,0.81918,0.52397,0.94031,0.95459,0.97093,0.97499,0.80246,0.70004,0.37491,0.89015,0.0042085,0.0042085,0.0042085
119,4100.37,0.81792,0.51696,0.93903,0.95886,0.96596,0.97461,0.80113,0.69974,0.37545,0.88956,0.004159,0.004159,0.004159
120,4134.02,0.80141,0.51004,0.93302,0.95612,0.96594,0.97501,0.7982,0.70198,0.37408,0.89014,0.0041095,0.0041095,0.0041095
121,4168.13,0.82178,0.51529,0.93984,0.95432,0.96828,0.97543,0.79836,0.70199,0.37331,0.89038,0.00406,0.00406,0.00406
122,4202.55,0.80537,0.51248,0.93532,0.96196,0.96412,0.97527,0.79888,0.70147,0.37317,0.88926,0.0040105,0.0040105,0.0040105
123,4236.15,0.80337,0.5099,0.93438,0.96344,0.96559,0.97528,0.7985,0.69855,0.37529,0.88933,0.003961,0.003961,0.003961
124,4271.23,0.81291,0.51631,0.93909,0.95983,0.96388,0.97555,0.79921,0.69687,0.37306,0.88794,0.0039115,0.0039115,0.0039115
125,4305.99,0.80414,0.50961,0.93275,0.95648,0.96809,0.97587,0.80048,0.69656,0.37181,0.88713,0.003862,0.003862,0.003862
126,4339.45,0.81093,0.5087,0.93609,0.95873,0.96564,0.97564,0.80177,0.69628,0.36976,0.88823,0.0038125,0.0038125,0.0038125
127,4373.99,0.81159,0.51937,0.93503,0.95453,0.96696,0.97485,0.80244,0.69461,0.36824,0.88826,0.003763,0.003763,0.003763
128,4408.34,0.7996,0.50172,0.93383,0.96147,0.96352,0.97451,0.80308,0.69268,0.36671,0.88771,0.0037135,0.0037135,0.0037135
129,4441.91,0.80409,0.50711,0.93516,0.96241,0.96487,0.9743,0.80109,0.6955,0.36741,0.8889,0.003664,0.003664,0.003664
130,4476.46,0.80108,0.50752,0.9379,0.96271,0.96641,0.97393,0.80387,0.69735,0.36689,0.88895,0.0036145,0.0036145,0.0036145
131,4510.42,0.79016,0.50183,0.92911,0.96301,0.96741,0.97421,0.80274,0.69906,0.36647,0.88887,0.003565,0.003565,0.003565
132,4544.38,0.78934,0.50176,0.93013,0.96161,0.96722,0.97518,0.80092,0.69716,0.36712,0.888,0.0035155,0.0035155,0.0035155
133,4579.17,0.79352,0.49609,0.93017,0.96321,0.96671,0.97586,0.80174,0.69623,0.36318,0.8875,0.003466,0.003466,0.003466
134,4613.82,0.79459,0.49452,0.92874,0.96147,0.96457,0.97506,0.80326,0.69539,0.36328,0.88659,0.0034165,0.0034165,0.0034165
135,4648.08,0.78236,0.5003,0.9271,0.95873,0.96583,0.97471,0.80414,0.69443,0.36356,0.88651,0.003367,0.003367,0.003367
136,4682.95,0.78654,0.49176,0.93169,0.95762,0.96813,0.9745,0.80454,0.69427,0.36333,0.88583,0.0033175,0.0033175,0.0033175
137,4717.07,0.78992,0.49777,0.9294,0.95697,0.96649,0.97427,0.80486,0.69441,0.36427,0.88584,0.003268,0.003268,0.003268
138,4750.96,0.77931,0.4935,0.92673,0.95643,0.9674,0.97419,0.80439,0.69364,0.36482,0.88586,0.0032185,0.0032185,0.0032185
139,4785.63,0.78722,0.4965,0.93277,0.95847,0.96661,0.97428,0.80441,0.69373,0.36435,0.88557,0.003169,0.003169,0.003169
140,4819.37,0.78065,0.48684,0.92833,0.96152,0.96693,0.97446,0.80514,0.69371,0.36274,0.88589,0.0031195,0.0031195,0.0031195
141,4853.73,0.77412,0.48579,0.92694,0.96068,0.96714,0.97465,0.80515,0.69244,0.36195,0.88584,0.00307,0.00307,0.00307
142,4888.28,0.76203,0.48909,0.9258,0.9618,0.96725,0.97596,0.80503,0.69005,0.36239,0.88474,0.0030205,0.0030205,0.0030205
143,4921.88,0.77432,0.48348,0.92566,0.96307,0.9643,0.97615,0.8066,0.69005,0.36051,0.88416,0.002971,0.002971,0.002971
144,4956.83,0.77451,0.48375,0.92042,0.96315,0.96739,0.9762,0.80732,0.69033,0.35922,0.88454,0.0029215,0.0029215,0.0029215
145,4991.83,0.76646,0.47345,0.92269,0.96173,0.96931,0.97654,0.80699,0.68944,0.35856,0.8841,0.002872,0.002872,0.002872
146,5025.65,0.76777,0.47835,0.92925,0.96065,0.96909,0.97624,0.80539,0.69054,0.35821,0.88409,0.0028225,0.0028225,0.0028225
147,5060.45,0.76723,0.47515,0.92541,0.95992,0.96973,0.97669,0.80697,0.68932,0.35795,0.88409,0.002773,0.002773,0.002773
148,5095.42,0.75577,0.47157,0.92103,0.95971,0.96956,0.97651,0.80551,0.68904,0.35777,0.88454,0.0027235,0.0027235,0.0027235
149,5129.21,0.76051,0.4717,0.92156,0.95941,0.96728,0.9765,0.80446,0.68902,0.35801,0.88459,0.002674,0.002674,0.002674
150,5164.76,0.75735,0.47451,0.91713,0.96025,0.96579,0.97691,0.80746,0.68887,0.35804,0.88404,0.0026245,0.0026245,0.0026245
151,5199.94,0.75936,0.47497,0.92275,0.95885,0.96456,0.97525,0.80463,0.68946,0.35793,0.88434,0.002575,0.002575,0.002575
